Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0025111	705	282	289	5121	2307	2688	355	441	412	2611	3227	3295	1723.39	403	3044	7.603	2.927	19.784	4.11208664896885e-87	1.22087852607885e-83	0.0136	0.0147	0.0142	0.0142	TRUE	0.1914
FBgn0000071	204	72	84	1130	477	585	103	113	120	576	667	717	382.56	112	653	5.895	2.559	14.823	1.04365180892505e-49	9.29580666209542e-47	0.0086	0.0211	0.0158	0.0158	TRUE	0.1358
FBgn0001226	1493	470	654	4578	1692	2076	752	735	932	2334	2367	2545	1610.66	806	2415	3	1.585	11.924	8.88694752448194e-33	5.65400297146862e-30	0.0078	0.0148	0.0118	0.0118	TRUE	0.2125
FBgn0035189	123	48	34	665	381	334	62	75	48	339	533	409	244.46	62	427	6.895	2.786	11.756	6.5803755959875e-32	3.56187559955615e-29	0.0395	0.0257	0.0305	0.0305	TRUE	0.1364
FBgn0283437	7097	2315	2578	17634	7581	7047	3575	3618	3673	8992	10603	8637	6516.45	3622	9411	2.598	1.377	11.717	1.04533803120989e-31	5.17268102443695e-29	0.006	0.0133	0.0097	0.0097	TRUE	0.1493
FBgn0051092	124	39	37	514	214	245	62	61	53	262	299	300	172.97	59	287	4.83	2.272	10.984	4.54616403812416e-28	2.02463415437859e-25	0	0.0311	0.0201	0.0201	TRUE	0.0749
FBgn0262733	382	113	97	1503	473	478	192	177	138	766	662	586	420.18	169	671	3.942	1.979	10.865	1.68788382428519e-27	6.53651357517746e-25	0.0191	0.0203	0.0199	0.0199	TRUE	0.1653
FBgn0011260	170	50	53	818	243	257	86	78	76	417	340	315	218.55	80	357	4.461	2.158	10.645	1.84641894042985e-26	6.85252229267027e-24	0.0133	0.0273	0.0215	0.0215	TRUE	0.2675
FBgn0037290	28	10	12	309	92	104	14	16	17	158	129	127	76.76	16	138	9.088	3.184	9.904	3.98114677913421e-23	1.14387336650801e-20	0	0.0539	0.0378	0.0378	TRUE	0.1878
FBgn0003748	1510	449	496	3127	1141	1242	761	702	707	1595	1596	1522	1146.96	723	1571	2.168	1.116	9.776	1.42047972347959e-22	3.72123908736256e-20	0	0.0156	0.0083	0.0083	TRUE	0.0271
FBgn0029002	2372	620	788	5540	1748	2099	1195	969	1123	2825	2445	2573	1854.85	1096	2614	2.382	1.252	9.685	3.49054086145621e-22	8.63617984805291e-20	0.0073	0.0145	0.0113	0.0113	TRUE	0.1182
FBgn0261673	24	13	8	263	91	101	12	20	11	134	127	124	71.5	14	128	9.236	3.207	9.63	5.95822679007215e-22	1.39657700050454e-19	0	0.0569	0.0399	0.0399	TRUE	0.2984
FBgn0032405	61	19	18	292	106	129	31	30	26	149	148	158	90.22	29	152	5.22	2.384	9.013	2.01054036062829e-19	3.97952955380359e-17	0	0.0478	0.0293	0.0293	TRUE	0.0464
FBgn0001224	632	187	292	1741	636	858	318	292	416	888	890	1052	642.6	342	943	2.76	1.465	8.808	1.26870624383313e-18	2.3061972477187e-16	0.0177	0.0177	0.0177	0.0177	TRUE	0.375
FBgn0041087	1577	518	624	3169	1331	1578	794	810	889	1616	1862	1934	1317.45	831	1804	2.171	1.118	8.746	2.20715967246986e-18	3.93183424053782e-16	0.0059	0.0152	0.0108	0.0108	TRUE	0.1041
FBgn0034718	644	214	246	1373	554	657	324	334	351	700	775	805	548.27	336	760	2.26	1.176	8.563	1.09533117686834e-17	1.80668792451228e-15	0.0029	0.0186	0.0113	0.0113	TRUE	0.0611
FBgn0010395	1151	428	409	3186	923	1046	580	669	583	1625	1291	1282	1004.85	611	1399	2.302	1.203	8.187	2.67233378306366e-16	4.10387534581862e-14	0.0114	0.016	0.0142	0.0142	TRUE	0.2464
FBgn0033367	20102	6412	6907	37030	21575	20189	10125	10021	9842	18883	30176	24745	17298.61	9996	24601	2.461	1.299	8.009	1.15262344087304e-15	1.71106949797603e-13	0.0263	0.013	0.0189	0.0189	TRUE	0.1009
FBgn0024491	1782	544	599	3852	1157	1357	898	850	854	1964	1618	1663	1307.83	867	1748	2.018	1.013	7.922	2.33011301905929e-15	3.29433597789859e-13	0.006	0.0153	0.0108	0.0108	TRUE	0.1449
FBgn0003137	6420	2268	2192	11300	4907	5052	3234	3544	3123	5762	6863	6192	4786.51	3300	6272	1.9	0.926	7.864	3.73081214652037e-15	5.19224121704015e-13	0.0058	0.0135	0.0097	0.0097	TRUE	0.0825
FBgn0033113	548	177	233	1221	496	531	276	277	332	623	694	651	475.31	295	656	2.229	1.156	7.852	4.0914531845819e-15	5.52160204773803e-13	0.0037	0.0195	0.0129	0.0129	TRUE	0.1258
FBgn0038149	1318	442	537	2644	1035	1378	664	691	765	1348	1448	1689	1100.77	707	1495	2.117	1.082	7.839	4.54508356845637e-15	6.04224766331953e-13	0.0081	0.0157	0.0126	0.0126	TRUE	0.1548
FBgn0040271	1596	520	560	3239	1144	1146	804	813	798	1652	1600	1405	1178.47	805	1552	1.93	0.949	7.808	5.80796389272193e-15	7.60757858712856e-13	0.0033	0.0155	0.0096	0.0096	TRUE	0.0824
FBgn0031327	871	347	406	2096	823	902	439	542	579	1069	1151	1106	814.17	520	1109	2.145	1.101	7.598	3.01279546342632e-14	3.72707905454698e-12	0.0095	0.0167	0.0136	0.0136	TRUE	0.2454
FBgn0265276	197	54	46	617	188	196	99	84	66	315	263	240	177.83	83	273	3.236	1.694	7.569	3.75536073828898e-14	4.5820545336904e-12	0.0228	0.0306	0.0278	0.0278	TRUE	0.3646
FBgn0260011	48	19	35	264	133	149	24	30	50	135	186	183	101.17	35	168	5.005	2.323	7.552	4.28224023498591e-14	5.15431267202967e-12	0.0606	0.044	0.049	0.049	TRUE	0.8859
FBgn0032598	451	135	163	913	374	393	227	211	232	466	523	482	356.79	223	490	2.184	1.127	7.525	5.28979263345549e-14	6.28215773149173e-12	0	0.0217	0.0127	0.0127	TRUE	0.0384
FBgn0001225	428	158	210	1100	440	601	216	247	299	561	615	737	445.78	254	638	2.526	1.337	7.43	1.08910581238563e-13	1.25982668453491e-11	0.0197	0.0199	0.0203	0.0203	TRUE	0.2638
FBgn0051642	77	43	27	331	156	144	39	67	38	169	218	176	117.99	48	188	3.997	1.999	7.404	1.32336125196862e-13	1.49204793307398e-11	0.0351	0.0395	0.0382	0.0382	TRUE	0.7233
FBgn0266525	2352	755	791	3952	1406	1581	1185	1180	1127	2015	1967	1938	1568.54	1164	1973	1.695	0.761	7.199	6.08474773010126e-13	6.22952276230022e-11	0	0.0149	0.0073	0.0073	TRUE	0.0089
FBgn0038198	46	19	8	198	75	117	23	30	11	101	105	143	68.92	21	116	5.377	2.427	7.094	1.30612447618236e-12	1.27842315487432e-10	0.0454	0.0585	0.0555	0.0555	TRUE	0.5897
FBgn0261284	32	11	14	166	60	92	16	17	20	85	84	113	55.76	18	94	5.354	2.421	7.088	1.36125656644767e-12	1.31790350405972e-10	0	0.0693	0.049	0.049	TRUE	0.2803
FBgn0264302	857	240	242	1549	557	616	432	375	345	790	779	755	579.25	384	775	2.005	1.004	7.069	1.56322050389519e-12	1.49716183098865e-10	0.0047	0.0183	0.0124	0.0124	TRUE	0.1558
FBgn0037153	161	47	39	502	151	159	81	73	56	256	211	195	145.36	70	221	3.117	1.64	7.052	1.76569908408853e-12	1.65548228862911e-10	0.0194	0.0345	0.029	0.029	TRUE	0.2474
FBgn0031150	1200	315	321	2871	753	909	604	492	457	1464	1053	1114	864.24	518	1210	2.331	1.221	7.011	2.3722472814191e-12	2.1783099521237e-10	0.0257	0.0165	0.0203	0.0203	TRUE	0.4136
FBgn0034885	135	72	56	437	198	243	68	113	80	223	277	298	176.32	87	266	3.119	1.641	6.919	4.56442979036947e-12	4.1485077696756e-10	0.0345	0.0307	0.0321	0.0321	TRUE	0.5478
FBgn0051195	1455	442	474	2337	891	1006	733	691	675	1192	1246	1233	961.66	700	1224	1.744	0.802	6.916	4.63302376028833e-12	4.16831743766547e-10	0	0.0161	0.0085	0.0085	TRUE	0.0227
FBgn0038528	175	65	67	563	154	205	88	102	95	287	215	251	173.16	95	251	2.682	1.424	6.91	4.85547596183188e-12	4.32477243920365e-10	0.0108	0.031	0.0228	0.0228	TRUE	0.0967
FBgn0035968	360	122	156	836	286	366	181	191	222	426	400	449	311.53	198	425	2.161	1.112	6.852	7.28785411359005e-12	6.24162659516794e-10	0.0026	0.023	0.015	0.015	TRUE	0.1151
FBgn0051363	11796	3226	3168	23066	6651	7898	5941	5042	4514	11762	9302	9680	7707.02	5166	10248	1.983	0.988	6.787	1.14587448115997e-11	9.53860187260919e-10	0.0179	0.0133	0.0151	0.0151	TRUE	0.2124
FBgn0039479	172	76	75	456	217	242	87	119	107	233	304	297	190.82	104	278	2.696	1.431	6.713	1.90551404859751e-11	1.52904627305027e-09	0.0196	0.0294	0.0255	0.0255	TRUE	0.2872
FBgn0034438	73	21	28	272	95	89	37	33	40	139	133	109	81.69	37	127	3.482	1.8	6.668	2.58594385742015e-11	2.00286973374272e-09	0	0.0514	0.034	0.034	TRUE	0.1446
FBgn0031689	372	116	136	787	257	318	187	181	194	401	359	390	285.5	187	383	2.05	1.036	6.575	4.87894720834081e-11	3.68277820209251e-09	0	0.0239	0.0136	0.0136	TRUE	0.0323
FBgn0050463	33	10	10	204	62	49	17	16	14	104	87	60	49.55	16	84	5.378	2.427	6.433	1.25344490440472e-10	9.07677541750636e-09	0	0.0764	0.0633	0.0633	TRUE	0.1203
FBgn0267488	3534	1301	1246	6095	2184	2440	1780	2033	1775	3108	3055	2991	2457	1863	3051	1.64	0.714	6.43	1.27920547629923e-10	9.18861546564292e-09	0.0027	0.0141	0.0084	0.0084	TRUE	0.0751
FBgn0001258	2009	704	848	3479	1607	1896	1012	1100	1208	1774	2248	2324	1611	1107	2115	1.912	0.935	6.418	1.38388765631182e-10	9.86102988381549e-09	0.0128	0.0148	0.0145	0.0145	TRUE	0.2473
FBgn0033065	16	5	8	109	50	46	8	8	11	56	70	56	34.86	9	61	6.785	2.762	6.394	1.61854196054946e-10	1.14415501925508e-08	0	0.1032	0.0691	0.0691	TRUE	0.132
FBgn0036752	9320	3228	3360	14505	5316	5954	4694	5045	4788	7397	7435	7298	6109.37	4842	7377	1.524	0.608	6.33	2.45147458051772e-10	1.7193137077694e-08	5e-04	0.0134	0.0065	0.0065	TRUE	0.0162
FBgn0038476	2004	697	757	3516	1232	1350	1009	1089	1079	1793	1723	1655	1391.34	1059	1724	1.631	0.706	6.32	2.62164650509787e-10	1.82429729850834e-08	0.0013	0.0151	0.0082	0.0082	TRUE	0.0219
FBgn0035761	866	268	318	1473	534	626	436	419	453	751	747	767	595.57	436	755	1.731	0.792	6.296	3.05870855008133e-10	2.09568592735188e-08	0	0.0181	0.0094	0.0094	TRUE	0.0117
FBgn0038805	1173	354	441	1955	707	843	591	553	628	997	989	1033	798.57	591	1006	1.702	0.768	6.29	3.16724828234741e-10	2.1534870573182e-08	0	0.0168	0.0093	0.0093	TRUE	0.0324
FBgn0052625	174	41	76	587	155	181	88	64	108	299	217	222	166.33	87	246	2.847	1.509	6.283	3.32569345300867e-10	2.24408724135971e-08	0.036	0.0318	0.0332	0.0332	TRUE	0.4382
FBgn0003502	1921	637	701	3054	1121	1283	968	996	999	1557	1568	1573	1276.62	988	1566	1.587	0.666	6.228	4.73820393530747e-10	3.10317518027821e-08	0	0.0153	0.0073	0.0073	TRUE	0.004
FBgn0024984	127	43	55	306	147	173	64	67	78	156	206	212	130.54	70	191	2.741	1.455	6.217	5.05680856620152e-10	3.26384013762007e-08	0.017	0.037	0.0289	0.0289	TRUE	0.3284
FBgn0039464	1060	382	439	1852	976	1098	534	597	626	944	1365	1346	901.95	586	1218	2.081	1.057	6.207	5.39538978967962e-10	3.45731919832204e-08	0.0239	0.0163	0.0195	0.0195	TRUE	0.4818
FBgn0000116	719	302	276	1377	890	877	362	472	393	702	1245	1075	708.22	409	1007	2.463	1.301	6.193	5.90575185475121e-10	3.75732369787636e-08	0.0503	0.0173	0.0299	0.0299	TRUE	0.3019
FBgn0027515	667	206	250	1255	430	475	336	322	356	640	601	582	472.95	338	608	1.801	0.849	6.19	6.0179812033819e-10	3.80157153039167e-08	0	0.0195	0.0111	0.0111	TRUE	0.0275
FBgn0039113	597	240	248	1229	434	583	301	375	353	627	607	715	496.24	343	650	1.906	0.931	6.063	1.3397859429325e-09	8.12186381163262e-08	0.0083	0.0192	0.0145	0.0145	TRUE	0.1552
FBgn0034405	3514	1145	1384	5750	2009	2387	1770	1789	1972	2932	2810	2926	2366.52	1844	2889	1.569	0.649	6.06	1.36059126475582e-09	8.1883691859325e-08	0.0014	0.0142	0.0078	0.0078	TRUE	0.044
FBgn0063492	955	262	325	1567	536	681	481	409	463	799	750	835	622.83	451	795	1.755	0.811	6.01	1.85741118396807e-09	1.08841851418445e-07	0.0022	0.0179	0.0112	0.0112	TRUE	0.0699
FBgn0033775	37	11	19	165	63	62	19	17	27	84	88	76	51.86	21	83	4.013	2.005	6.001	1.96149567014396e-09	1.1418981656191e-07	0	0.0736	0.049	0.049	TRUE	0.244
FBgn0263232	916	281	235	2632	642	630	461	439	335	1342	898	772	707.94	412	1004	2.439	1.286	5.988	2.12543734258492e-09	1.22137228454219e-07	0.0554	0.0173	0.0313	0.0313	TRUE	0.6777
FBgn0033724	123	47	81	416	156	222	62	73	115	212	218	272	158.87	83	234	2.85	1.511	5.896	3.71719095166934e-09	2.09550758269107e-07	0.0497	0.0327	0.0384	0.0384	TRUE	0.9436
FBgn0033635	2626	1358	1490	7202	2786	3117	1323	2122	2123	3673	3897	3820	2826.29	1856	3797	2.05	1.036	5.836	5.33485218549835e-09	2.96984552601461e-07	0.0308	0.014	0.0222	0.0222	TRUE	0.7846
FBgn0030598	32	8	12	143	55	47	16	13	17	73	77	58	42.2	15	69	4.485	2.165	5.833	5.45661672287272e-09	3.01876305283399e-07	0	0.0875	0.0584	0.0584	TRUE	0.1698
FBgn0035727	78	26	23	202	84	95	39	41	33	103	117	116	74.94	38	112	2.959	1.565	5.792	6.97119053402423e-09	3.78118121324391e-07	0	0.0549	0.0341	0.0341	TRUE	0.065
FBgn0259224	455	149	156	996	293	330	229	233	222	508	410	404	334.42	228	441	1.942	0.957	5.791	7.00454586488431e-09	3.78118121324391e-07	0.0084	0.0223	0.0161	0.0161	TRUE	0.2238
FBgn0037680	665	191	221	1237	389	440	335	298	315	631	544	539	443.75	316	571	1.806	0.853	5.765	8.18245491350432e-09	4.36413927632233e-07	0.0048	0.0199	0.0131	0.0131	TRUE	0.1049
FBgn0004507	2873	907	999	4031	1943	2236	1447	1417	1423	2056	2718	2741	1966.96	1429	2505	1.75	0.807	5.712	1.11456723209084e-08	5.87423096818529e-07	0.013	0.0144	0.0138	0.0138	TRUE	0.3052
FBgn0031516	1471	484	480	2280	824	930	741	756	684	1163	1152	1140	939.38	727	1152	1.583	0.663	5.695	1.23191110999419e-08	6.41674400977674e-07	0	0.0162	0.0085	0.0085	TRUE	0.0297
FBgn0030037	1138	374	390	1721	683	765	573	584	556	878	955	938	747.32	571	924	1.615	0.691	5.683	1.32588774952914e-08	6.82640588731565e-07	0	0.0171	0.0091	0.0091	TRUE	0.0242
FBgn0028327	7274	1993	2381	9981	3786	4276	3664	3115	3393	5090	5295	5241	4299.51	3391	5209	1.535	0.618	5.651	1.59452837801945e-08	8.16233578334441e-07	0.0031	0.0136	0.0083	0.0083	TRUE	0.0619
FBgn0261238	1331	517	484	2169	904	1044	670	808	690	1106	1264	1280	969.68	723	1217	1.686	0.753	5.549	2.87350681679495e-08	1.39099593571699e-06	0.0068	0.0161	0.0121	0.0121	TRUE	0.1204
FBgn0035150	4386	1355	1484	6711	2265	2512	2209	2118	2115	3422	3168	3079	2685.05	2147	3223	1.501	0.586	5.546	2.9276716016638e-08	1.40659673071504e-06	0.0017	0.014	0.0076	0.0076	TRUE	0.0364
FBgn0032451	704	259	335	1318	570	706	355	405	477	672	797	865	595.23	412	778	1.893	0.921	5.52	3.38719409576385e-08	1.60477328781748e-06	0.0178	0.0181	0.018	0.018	TRUE	0.2172
FBgn0000043	44136	16052	17308	65571	29782	34401	22230	25086	24662	33437	41655	42165	31539.17	23993	39086	1.629	0.704	5.508	3.62147944874731e-08	1.69771144473644e-06	0.0099	0.0129	0.0117	0.0117	TRUE	0.196
FBgn0003076	2397	751	910	3500	1401	1772	1207	1174	1297	1785	1960	2172	1598.97	1226	1972	1.607	0.685	5.487	4.0888269462242e-08	1.88700422849839e-06	0.0052	0.0148	0.0105	0.0105	TRUE	0.0953
FBgn0000405	3685	1258	1235	5421	2150	2223	1856	1966	1760	2764	3007	2725	2346.33	1861	2832	1.522	0.606	5.482	4.19781540547405e-08	1.92731658848234e-06	0.0023	0.0142	0.0083	0.0083	TRUE	0.0348
FBgn0030805	417	162	187	771	382	446	210	253	266	393	534	547	367.29	243	491	2.026	1.018	5.419	5.99610753311428e-08	2.69733988876005e-06	0.023	0.0214	0.0221	0.0221	TRUE	0.3856
FBgn0038436	985	354	374	1584	605	733	496	553	533	808	846	898	689.1	527	851	1.616	0.693	5.396	6.82779996942079e-08	3.04076071638155e-06	0.0021	0.0174	0.0102	0.0102	TRUE	0.0358
FBgn0063493	343	114	133	673	215	337	173	178	190	343	301	413	266.23	180	352	1.962	0.972	5.368	7.94940681723286e-08	3.50521616441055e-06	0.0107	0.0247	0.0191	0.0191	TRUE	0.2046
